rok,pohlavi,vek_kod,vek_nazev,okres_lau_kod,okres_nazev,kraj_nuts_kod,kraj_nazev,pocet_vysetreni
2010,Z,66030034,30–34 let,CZ0635,Žďár nad Sázavou,CZ063,Vysočina,2868
2010,Z,66030034,30–34 let,CZ0641,Blansko,CZ064,Jihomoravský kraj,2618
2010,Z,66030034,30–34 let,CZ0642,Brno-město,CZ064,Jihomoravský kraj,9771
2010,Z,66030034,30–34 let,CZ0643,Brno-venkov,CZ064,Jihomoravský kraj,6044
2010,Z,66030034,30–34 let,CZ0644,Břeclav,CZ064,Jihomoravský kraj,2859
2010,Z,66030034,30–34 let,CZ0645,Hodonín,CZ064,Jihomoravský kraj,2972
2010,Z,66030034,30–34 let,CZ0646,Vyškov,CZ064,Jihomoravský kraj,2280
2010,Z,66030034,30–34 let,CZ0647,Znojmo,CZ064,Jihomoravský kraj,2724
2010,Z,66030034,30–34 let,CZ0711,Jeseník,CZ071,Olomoucký kraj,645
2010,Z,66030034,30–34 let,CZ0712,Olomouc,CZ071,Olomoucký kraj,6425
2010,Z,66030034,30–34 let,CZ0713,Prostějov,CZ071,Olomoucký kraj,2906
2010,Z,66030034,30–34 let,CZ0714,Přerov,CZ071,Olomoucký kraj,2763
2010,Z,66030034,30–34 let,CZ0715,Šumperk,CZ071,Olomoucký kraj,3019
2010,Z,66030034,30–34 let,CZ0721,Kroměříž,CZ072,Zlínský kraj,2489
2010,Z,66030034,30–34 let,CZ0722,Uherské Hradiště,CZ072,Zlínský kraj,3192
2010,Z,66030034,30–34 let,CZ0723,Vsetín,CZ072,Zlínský kraj,2910
2010,Z,66030034,30–34 let,CZ0724,Zlín,CZ072,Zlínský kraj,4658
2010,Z,66030034,30–34 let,CZ0801,Bruntál,CZ080,Moravskoslezský kraj,2128
2010,Z,66030034,30–34 let,CZ0802,Frýdek-Místek,CZ080,Moravskoslezský kraj,4623
2010,Z,66030034,30–34 let,CZ0803,Karviná,CZ080,Moravskoslezský kraj,2617
2010,Z,66030034,30–34 let,CZ0804,Nový Jičín,CZ080,Moravskoslezský kraj,3171
2010,Z,66030034,30–34 let,CZ0805,Opava,CZ080,Moravskoslezský kraj,3922
2010,Z,66030034,30–34 let,CZ0806,Ostrava-město,CZ080,Moravskoslezský kraj,6279
2010,Z,66035039,35–39 let,CZ0100,Praha,CZ010,Hlavní město Praha,27473
2010,Z,66035039,35–39 let,CZ0201,Benešov,CZ020,Středočeský kraj,2340
2010,Z,66035039,35–39 let,CZ0202,Beroun,CZ020,Středočeský kraj,2320
2010,Z,66035039,35–39 let,CZ0203,Kladno,CZ020,Středočeský kraj,4421
2010,Z,66035039,35–39 let,CZ0204,Kolín,CZ020,Středočeský kraj,2464
2010,Z,66035039,35–39 let,CZ0205,Kutná Hora,CZ020,Středočeský kraj,1832
2010,Z,66035039,35–39 let,CZ0206,Mělník,CZ020,Středočeský kraj,2779
2010,Z,66035039,35–39 let,CZ0207,Mladá Boleslav,CZ020,Středočeský kraj,3644
2010,Z,66035039,35–39 let,CZ0208,Nymburk,CZ020,Středočeský kraj,2525
2010,Z,66035039,35–39 let,CZ0209,Praha-východ,CZ020,Středočeský kraj,4547
2010,Z,66035039,35–39 let,CZ020A,Praha-západ,CZ020,Středočeský kraj,3898
2010,Z,66035039,35–39 let,CZ020B,Příbram,CZ020,Středočeský kraj,2932
2010,Z,66035039,35–39 let,CZ020C,Rakovník,CZ020,Středočeský kraj,1384
2010,Z,66035039,35–39 let,CZ0311,České Budějovice,CZ031,Jihočeský kraj,5214
2010,Z,66035039,35–39 let,CZ0312,Český Krumlov,CZ031,Jihočeský kraj,1607
2010,Z,66035039,35–39 let,CZ0313,Jindřichův Hradec,CZ031,Jihočeský kraj,2322
2010,Z,66035039,35–39 let,CZ0314,Písek,CZ031,Jihočeský kraj,1712
2010,Z,66035039,35–39 let,CZ0315,Prachatice,CZ031,Jihočeský kraj,1151
2010,Z,66035039,35–39 let,CZ0316,Strakonice,CZ031,Jihočeský kraj,1633
2010,Z,66035039,35–39 let,CZ0317,Tábor,CZ031,Jihočeský kraj,3014
2010,Z,66035039,35–39 let,CZ0321,Domažlice,CZ032,Plzeňský kraj,1702
2010,Z,66035039,35–39 let,CZ0322,Klatovy,CZ032,Plzeňský kraj,2110
2010,Z,66035039,35–39 let,CZ0323,Plzeň-město,CZ032,Plzeňský kraj,4296
2010,Z,66035039,35–39 let,CZ0324,Plzeň-jih,CZ032,Plzeňský kraj,1529
2010,Z,66035039,35–39 let,CZ0325,Plzeň-sever,CZ032,Plzeňský kraj,2075
2010,Z,66035039,35–39 let,CZ0326,Rokycany,CZ032,Plzeňský kraj,1129
2010,Z,66035039,35–39 let,CZ0327,Tachov,CZ032,Plzeňský kraj,1396
2010,Z,66035039,35–39 let,CZ0411,Cheb,CZ041,Karlovarský kraj,2258
2010,Z,66035039,35–39 let,CZ0412,Karlovy Vary,CZ041,Karlovarský kraj,2609
2010,Z,66035039,35–39 let,CZ0413,Sokolov,CZ041,Karlovarský kraj,2175
2010,Z,66035039,35–39 let,CZ0421,Děčín,CZ042,Ústecký kraj,3193
2010,Z,66035039,35–39 let,CZ0422,Chomutov,CZ042,Ústecký kraj,3053
2010,Z,66035039,35–39 let,CZ0423,Litoměřice,CZ042,Ústecký kraj,3032
2010,Z,66035039,35–39 let,CZ0424,Louny,CZ042,Ústecký kraj,2006
2010,Z,66035039,35–39 let,CZ0425,Most,CZ042,Ústecký kraj,2816
2010,Z,66035039,35–39 let,CZ0426,Teplice,CZ042,Ústecký kraj,2847
2010,Z,66035039,35–39 let,CZ0427,Ústí nad Labem,CZ042,Ústecký kraj,2957
2010,Z,66035039,35–39 let,CZ0511,Česká Lípa,CZ051,Liberecký kraj,2622
2010,Z,66035039,35–39 let,CZ0512,Jablonec nad Nisou,CZ051,Liberecký kraj,2434
2010,Z,66035039,35–39 let,CZ0513,Liberec,CZ051,Liberecký kraj,4416
2010,Z,66035039,35–39 let,CZ0514,Semily,CZ051,Liberecký kraj,1954
2010,Z,66035039,35–39 let,CZ0521,Hradec Králové,CZ052,Královéhradecký kraj,4240
2010,Z,66035039,35–39 let,CZ0522,Jičín,CZ052,Královéhradecký kraj,2085
2010,Z,66035039,35–39 let,CZ0523,Náchod,CZ052,Královéhradecký kraj,2947
2010,Z,66035039,35–39 let,CZ0524,Rychnov nad Kněžnou,CZ052,Královéhradecký kraj,2094
2010,Z,66035039,35–39 let,CZ0525,Trutnov,CZ052,Královéhradecký kraj,2962
2010,Z,66035039,35–39 let,CZ0531,Chrudim,CZ053,Pardubický kraj,2772
2010,Z,66035039,35–39 let,CZ0532,Pardubice,CZ053,Pardubický kraj,4488
2010,Z,66035039,35–39 let,CZ0533,Svitavy,CZ053,Pardubický kraj,2603
2010,Z,66035039,35–39 let,CZ0534,Ústí nad Orlicí,CZ053,Pardubický kraj,3596
2010,Z,66035039,35–39 let,CZ0631,Havlíčkův Brod,CZ063,Vysočina,2201
2010,Z,66035039,35–39 let,CZ0632,Jihlava,CZ063,Vysočina,2867
2010,Z,66035039,35–39 let,CZ0633,Pelhřimov,CZ063,Vysočina,1797
2010,Z,66035039,35–39 let,CZ0634,Třebíč,CZ063,Vysočina,2815
2010,Z,66035039,35–39 let,CZ0635,Žďár nad Sázavou,CZ063,Vysočina,2883
2010,Z,66035039,35–39 let,CZ0641,Blansko,CZ064,Jihomoravský kraj,2500
2010,Z,66035039,35–39 let,CZ0642,Brno-město,CZ064,Jihomoravský kraj,8758
2010,Z,66035039,35–39 let,CZ0643,Brno-venkov,CZ064,Jihomoravský kraj,5678
2010,Z,66035039,35–39 let,CZ0644,Břeclav,CZ064,Jihomoravský kraj,2815
2010,Z,66035039,35–39 let,CZ0645,Hodonín,CZ064,Jihomoravský kraj,2990
2010,Z,66035039,35–39 let,CZ0646,Vyškov,CZ064,Jihomoravský kraj,2193
2010,Z,66035039,35–39 let,CZ0647,Znojmo,CZ064,Jihomoravský kraj,2754
2010,Z,66035039,35–39 let,CZ0711,Jeseník,CZ071,Olomoucký kraj,699
2010,Z,66035039,35–39 let,CZ0712,Olomouc,CZ071,Olomoucký kraj,5911
2010,Z,66035039,35–39 let,CZ0713,Prostějov,CZ071,Olomoucký kraj,2798
2010,Z,66035039,35–39 let,CZ0714,Přerov,CZ071,Olomoucký kraj,3173
2010,Z,66035039,35–39 let,CZ0715,Šumperk,CZ071,Olomoucký kraj,3145
2010,Z,66035039,35–39 let,CZ0721,Kroměříž,CZ072,Zlínský kraj,2548
2010,Z,66035039,35–39 let,CZ0722,Uherské Hradiště,CZ072,Zlínský kraj,3341
2010,Z,66035039,35–39 let,CZ0723,Vsetín,CZ072,Zlínský kraj,3075
2010,Z,66035039,35–39 let,CZ0724,Zlín,CZ072,Zlínský kraj,4574
2010,Z,66035039,35–39 let,CZ0801,Bruntál,CZ080,Moravskoslezský kraj,2324
2010,Z,66035039,35–39 let,CZ0802,Frýdek-Místek,CZ080,Moravskoslezský kraj,4861
2010,Z,66035039,35–39 let,CZ0803,Karviná,CZ080,Moravskoslezský kraj,3322
2010,Z,66035039,35–39 let,CZ0804,Nový Jičín,CZ080,Moravskoslezský kraj,3126
2010,Z,66035039,35–39 let,CZ0805,Opava,CZ080,Moravskoslezský kraj,4052
2010,Z,66035039,35–39 let,CZ0806,Ostrava-město,CZ080,Moravskoslezský kraj,6446
2010,Z,66040044,40–44 let,CZ0100,Praha,CZ010,Hlavní město Praha,19931
2010,Z,66040044,40–44 let,CZ0201,Benešov,CZ020,Středočeský kraj,1798
2010,Z,66040044,40–44 let,CZ0202,Beroun,CZ020,Středočeský kraj,1583
2010,Z,66040044,40–44 let,CZ0203,Kladno,CZ020,Středočeský kraj,3221
2010,Z,66040044,40–44 let,CZ0204,Kolín,CZ020,Středočeský kraj,1752
2010,Z,66040044,40–44 let,CZ0205,Kutná Hora,CZ020,Středočeský kraj,1461
2010,Z,66040044,40–44 let,CZ0206,Mělník,CZ020,Středočeský kraj,2008
2010,Z,66040044,40–44 let,CZ0207,Mladá Boleslav,CZ020,Středočeský kraj,2617
2010,Z,66040044,40–44 let,CZ0208,Nymburk,CZ020,Středočeský kraj,1686
2010,Z,66040044,40–44 let,CZ0209,Praha-východ,CZ020,Středočeský kraj,2969
2010,Z,66040044,40–44 let,CZ020A,Praha-západ,CZ020,Středočeský kraj,2453
2010,Z,66040044,40–44 let,CZ020B,Příbram,CZ020,Středočeský kraj,2173
2010,Z,66040044,40–44 let,CZ020C,Rakovník,CZ020,Středočeský kraj,1086
2010,Z,66040044,40–44 let,CZ0311,České Budějovice,CZ031,Jihočeský kraj,4011
2010,Z,66040044,40–44 let,CZ0312,Český Krumlov,CZ031,Jihočeský kraj,1177
2010,Z,66040044,40–44 let,CZ0313,Jindřichův Hradec,CZ031,Jihočeský kraj,1915
2010,Z,66040044,40–44 let,CZ0314,Písek,CZ031,Jihočeský kraj,1315
2010,Z,66040044,40–44 let,CZ0315,Prachatice,CZ031,Jihočeský kraj,926
2010,Z,66040044,40–44 let,CZ0316,Strakonice,CZ031,Jihočeský kraj,1332
2010,Z,66040044,40–44 let,CZ0317,Tábor,CZ031,Jihočeský kraj,2354
2010,Z,66040044,40–44 let,CZ0321,Domažlice,CZ032,Plzeňský kraj,1228
2010,Z,66040044,40–44 let,CZ0322,Klatovy,CZ032,Plzeňský kraj,1549
2010,Z,66040044,40–44 let,CZ0323,Plzeň-město,CZ032,Plzeňský kraj,3191
2010,Z,66040044,40–44 let,CZ0324,Plzeň-jih,CZ032,Plzeňský kraj,1073
2010,Z,66040044,40–44 let,CZ0325,Plzeň-sever,CZ032,Plzeňský kraj,1459
2010,Z,66040044,40–44 let,CZ0326,Rokycany,CZ032,Plzeňský kraj,852
2010,Z,66040044,40–44 let,CZ0327,Tachov,CZ032,Plzeňský kraj,1069
2010,Z,66040044,40–44 let,CZ0411,Cheb,CZ041,Karlovarský kraj,1617
2010,Z,66040044,40–44 let,CZ0412,Karlovy Vary,CZ041,Karlovarský kraj,1941
2010,Z,66040044,40–44 let,CZ0413,Sokolov,CZ041,Karlovarský kraj,1860
2010,Z,66040044,40–44 let,CZ0421,Děčín,CZ042,Ústecký kraj,2189
2010,Z,66040044,40–44 let,CZ0422,Chomutov,CZ042,Ústecký kraj,2315
2010,Z,66040044,40–44 let,CZ0423,Litoměřice,CZ042,Ústecký kraj,2175
2010,Z,66040044,40–44 let,CZ0424,Louny,CZ042,Ústecký kraj,1409
2010,Z,66040044,40–44 let,CZ0425,Most,CZ042,Ústecký kraj,2140
2010,Z,66040044,40–44 let,CZ0426,Teplice,CZ042,Ústecký kraj,2057
2010,Z,66040044,40–44 let,CZ0427,Ústí nad Labem,CZ042,Ústecký kraj,2145
2010,Z,66040044,40–44 let,CZ0511,Česká Lípa,CZ051,Liberecký kraj,1827
2010,Z,66040044,40–44 let,CZ0512,Jablonec nad Nisou,CZ051,Liberecký kraj,1772
2010,Z,66040044,40–44 let,CZ0513,Liberec,CZ051,Liberecký kraj,2953
2010,Z,66040044,40–44 let,CZ0514,Semily,CZ051,Liberecký kraj,1486
2010,Z,66040044,40–44 let,CZ0521,Hradec Králové,CZ052,Královéhradecký kraj,3157
2010,Z,66040044,40–44 let,CZ0522,Jičín,CZ052,Královéhradecký kraj,1526
2010,Z,66040044,40–44 let,CZ0523,Náchod,CZ052,Královéhradecký kraj,2341
2010,Z,66040044,40–44 let,CZ0524,Rychnov nad Kněžnou,CZ052,Královéhradecký kraj,1511
2010,Z,66040044,40–44 let,CZ0525,Trutnov,CZ052,Královéhradecký kraj,2199
2010,Z,66040044,40–44 let,CZ0531,Chrudim,CZ053,Pardubický kraj,2152
2010,Z,66040044,40–44 let,CZ0532,Pardubice,CZ053,Pardubický kraj,3264
2010,Z,66040044,40–44 let,CZ0533,Svitavy,CZ053,Pardubický kraj,1867
2010,Z,66040044,40–44 let,CZ0534,Ústí nad Orlicí,CZ053,Pardubický kraj,2800
2010,Z,66040044,40–44 let,CZ0631,Havlíčkův Brod,CZ063,Vysočina,1699
2010,Z,66040044,40–44 let,CZ0632,Jihlava,CZ063,Vysočina,2057
2010,Z,66040044,40–44 let,CZ0633,Pelhřimov,CZ063,Vysočina,1372
2010,Z,66040044,40–44 let,CZ0634,Třebíč,CZ063,Vysočina,2233
2010,Z,66040044,40–44 let,CZ0635,Žďár nad Sázavou,CZ063,Vysočina,2309
2010,Z,66040044,40–44 let,CZ0641,Blansko,CZ064,Jihomoravský kraj,1818
2010,Z,66040044,40–44 let,CZ0642,Brno-město,CZ064,Jihomoravský kraj,6544
2010,Z,66040044,40–44 let,CZ0643,Brno-venkov,CZ064,Jihomoravský kraj,3981
2010,Z,66040044,40–44 let,CZ0644,Břeclav,CZ064,Jihomoravský kraj,2261
2010,Z,66040044,40–44 let,CZ0645,Hodonín,CZ064,Jihomoravský kraj,2499
2010,Z,66040044,40–44 let,CZ0646,Vyškov,CZ064,Jihomoravský kraj,1560
2010,Z,66040044,40–44 let,CZ0647,Znojmo,CZ064,Jihomoravský kraj,2106
2010,Z,66040044,40–44 let,CZ0711,Jeseník,CZ071,Olomoucký kraj,531
2010,Z,66040044,40–44 let,CZ0712,Olomouc,CZ071,Olomoucký kraj,4478
2010,Z,66040044,40–44 let,CZ0713,Prostějov,CZ071,Olomoucký kraj,2074
2010,Z,66040044,40–44 let,CZ0714,Přerov,CZ071,Olomoucký kraj,2432
2010,Z,66040044,40–44 let,CZ0715,Šumperk,CZ071,Olomoucký kraj,2410
2010,Z,66040044,40–44 let,CZ0721,Kroměříž,CZ072,Zlínský kraj,1956
2010,Z,66040044,40–44 let,CZ0722,Uherské Hradiště,CZ072,Zlínský kraj,2662
2010,Z,66040044,40–44 let,CZ0723,Vsetín,CZ072,Zlínský kraj,2487
2010,Z,66040044,40–44 let,CZ0724,Zlín,CZ072,Zlínský kraj,3562
2010,Z,66040044,40–44 let,CZ0801,Bruntál,CZ080,Moravskoslezský kraj,1749
2010,Z,66040044,40–44 let,CZ0802,Frýdek-Místek,CZ080,Moravskoslezský kraj,3690
2010,Z,66040044,40–44 let,CZ0803,Karviná,CZ080,Moravskoslezský kraj,2730
2010,Z,66040044,40–44 let,CZ0804,Nový Jičín,CZ080,Moravskoslezský kraj,2580
2010,Z,66040044,40–44 let,CZ0805,Opava,CZ080,Moravskoslezský kraj,3059
2010,Z,66040044,40–44 let,CZ0806,Ostrava-město,CZ080,Moravskoslezský kraj,5071
2010,Z,66045049,45–49 let,CZ0100,Praha,CZ010,Hlavní město Praha,19021
2010,Z,66045049,45–49 let,CZ0201,Benešov,CZ020,Středočeský kraj,1619
2010,Z,66045049,45–49 let,CZ0202,Beroun,CZ020,Středočeský kraj,1371
2010,Z,66045049,45–49 let,CZ0203,Kladno,CZ020,Středočeský kraj,2896
2010,Z,66045049,45–49 let,CZ0204,Kolín,CZ020,Středočeský kraj,1496
2010,Z,66045049,45–49 let,CZ0205,Kutná Hora,CZ020,Středočeský kraj,1286
2010,Z,66045049,45–49 let,CZ0206,Mělník,CZ020,Středočeský kraj,1713
2010,Z,66045049,45–49 let,CZ0207,Mladá Boleslav,CZ020,Středočeský kraj,2266
2010,Z,66045049,45–49 let,CZ0208,Nymburk,CZ020,Středočeský kraj,1434
2010,Z,66045049,45–49 let,CZ0209,Praha-východ,CZ020,Středočeský kraj,2346
2010,Z,66045049,45–49 let,CZ020A,Praha-západ,CZ020,Středočeský kraj,2104
2010,Z,66045049,45–49 let,CZ020B,Příbram,CZ020,Středočeský kraj,2120
2010,Z,66045049,45–49 let,CZ020C,Rakovník,CZ020,Středočeský kraj,1022
2010,Z,66045049,45–49 let,CZ0311,České Budějovice,CZ031,Jihočeský kraj,3687
2010,Z,66045049,45–49 let,CZ0312,Český Krumlov,CZ031,Jihočeský kraj,1167
2010,Z,66045049,45–49 let,CZ0313,Jindřichův Hradec,CZ031,Jihočeský kraj,1787
2010,Z,66045049,45–49 let,CZ0314,Písek,CZ031,Jihočeský kraj,1305
2010,Z,66045049,45–49 let,CZ0315,Prachatice,CZ031,Jihočeský kraj,941
2010,Z,66045049,45–49 let,CZ0316,Strakonice,CZ031,Jihočeský kraj,1257
2010,Z,66045049,45–49 let,CZ0317,Tábor,CZ031,Jihočeský kraj,2351
2010,Z,66045049,45–49 let,CZ0321,Domažlice,CZ032,Plzeňský kraj,1065
2010,Z,66045049,45–49 let,CZ0322,Klatovy,CZ032,Plzeňský kraj,1605
2010,Z,66045049,45–49 let,CZ0323,Plzeň-město,CZ032,Plzeňský kraj,3025
2010,Z,66045049,45–49 let,CZ0324,Plzeň-jih,CZ032,Plzeňský kraj,955
2010,Z,66045049,45–49 let,CZ0325,Plzeň-sever,CZ032,Plzeňský kraj,1323
2010,Z,66045049,45–49 let,CZ0326,Rokycany,CZ032,Plzeňský kraj,764
2010,Z,66045049,45–49 let,CZ0327,Tachov,CZ032,Plzeňský kraj,1072
2010,Z,66045049,45–49 let,CZ0411,Cheb,CZ041,Karlovarský kraj,1427
2010,Z,66045049,45–49 let,CZ0412,Karlovy Vary,CZ041,Karlovarský kraj,1858
2010,Z,66045049,45–49 let,CZ0413,Sokolov,CZ041,Karlovarský kraj,1575
2010,Z,66045049,45–49 let,CZ0421,Děčín,CZ042,Ústecký kraj,1844
2010,Z,66045049,45–49 let,CZ0422,Chomutov,CZ042,Ústecký kraj,2199
2010,Z,66045049,45–49 let,CZ0423,Litoměřice,CZ042,Ústecký kraj,1983
2010,Z,66045049,45–49 let,CZ0424,Louny,CZ042,Ústecký kraj,1267
2010,Z,66045049,45–49 let,CZ0425,Most,CZ042,Ústecký kraj,2056
2010,Z,66045049,45–49 let,CZ0426,Teplice,CZ042,Ústecký kraj,1790
2010,Z,66045049,45–49 let,CZ0427,Ústí nad Labem,CZ042,Ústecký kraj,1784
2010,Z,66045049,45–49 let,CZ0511,Česká Lípa,CZ051,Liberecký kraj,1707
2010,Z,66045049,45–49 let,CZ0512,Jablonec nad Nisou,CZ051,Liberecký kraj,1546
2010,Z,66045049,45–49 let,CZ0513,Liberec,CZ051,Liberecký kraj,2525
2010,Z,66045049,45–49 let,CZ0514,Semily,CZ051,Liberecký kraj,1285
2010,Z,66045049,45–49 let,CZ0521,Hradec Králové,CZ052,Královéhradecký kraj,2837
2010,Z,66045049,45–49 let,CZ0522,Jičín,CZ052,Královéhradecký kraj,1506
2010,Z,66045049,45–49 let,CZ0523,Náchod,CZ052,Královéhradecký kraj,2153
2010,Z,66045049,45–49 let,CZ0524,Rychnov nad Kněžnou,CZ052,Královéhradecký kraj,1452
2010,Z,66045049,45–49 let,CZ0525,Trutnov,CZ052,Královéhradecký kraj,1973
2010,Z,66045049,45–49 let,CZ0531,Chrudim,CZ053,Pardubický kraj,2138
2010,Z,66045049,45–49 let,CZ0532,Pardubice,CZ053,Pardubický kraj,2974
2010,Z,66045049,45–49 let,CZ0533,Svitavy,CZ053,Pardubický kraj,1725
2010,Z,66045049,45–49 let,CZ0534,Ústí nad Orlicí,CZ053,Pardubický kraj,2544
2010,Z,66045049,45–49 let,CZ0631,Havlíčkův Brod,CZ063,Vysočina,1718
2010,Z,66045049,45–49 let,CZ0632,Jihlava,CZ063,Vysočina,1945
2010,Z,66045049,45–49 let,CZ0633,Pelhřimov,CZ063,Vysočina,1392
2010,Z,66045049,45–49 let,CZ0634,Třebíč,CZ063,Vysočina,2043
2010,Z,66045049,45–49 let,CZ0635,Žďár nad Sázavou,CZ063,Vysočina,2226
2010,Z,66045049,45–49 let,CZ0641,Blansko,CZ064,Jihomoravský kraj,1739
2010,Z,66045049,45–49 let,CZ0642,Brno-město,CZ064,Jihomoravský kraj,6503
2010,Z,66045049,45–49 let,CZ0643,Brno-venkov,CZ064,Jihomoravský kraj,3513
2010,Z,66045049,45–49 let,CZ0644,Břeclav,CZ064,Jihomoravský kraj,2112
2010,Z,66045049,45–49 let,CZ0645,Hodonín,CZ064,Jihomoravský kraj,2166
2010,Z,66045049,45–49 let,CZ0646,Vyškov,CZ064,Jihomoravský kraj,1378
2010,Z,66045049,45–49 let,CZ0647,Znojmo,CZ064,Jihomoravský kraj,1824
2010,Z,66045049,45–49 let,CZ0711,Jeseník,CZ071,Olomoucký kraj,562
2010,Z,66045049,45–49 let,CZ0712,Olomouc,CZ071,Olomoucký kraj,4375
2010,Z,66045049,45–49 let,CZ0713,Prostějov,CZ071,Olomoucký kraj,1944
2010,Z,66045049,45–49 let,CZ0714,Přerov,CZ071,Olomoucký kraj,2191
2010,Z,66045049,45–49 let,CZ0715,Šumperk,CZ071,Olomoucký kraj,2192
2010,Z,66045049,45–49 let,CZ0721,Kroměříž,CZ072,Zlínský kraj,1868
2010,Z,66045049,45–49 let,CZ0722,Uherské Hradiště,CZ072,Zlínský kraj,2627
2010,Z,66045049,45–49 let,CZ0723,Vsetín,CZ072,Zlínský kraj,2591
2010,Z,66045049,45–49 let,CZ0724,Zlín,CZ072,Zlínský kraj,3323
2010,Z,66045049,45–49 let,CZ0801,Bruntál,CZ080,Moravskoslezský kraj,1603
2010,Z,66045049,45–49 let,CZ0802,Frýdek-Místek,CZ080,Moravskoslezský kraj,3436
2010,Z,66045049,45–49 let,CZ0803,Karviná,CZ080,Moravskoslezský kraj,2646
2010,Z,66045049,45–49 let,CZ0804,Nový Jičín,CZ080,Moravskoslezský kraj,2418
2010,Z,66045049,45–49 let,CZ0805,Opava,CZ080,Moravskoslezský kraj,3226
2010,Z,66045049,45–49 let,CZ0806,Ostrava-město,CZ080,Moravskoslezský kraj,4877
2010,Z,66050054,50–54 let,CZ0100,Praha,CZ010,Hlavní město Praha,15259
2010,Z,66050054,50–54 let,CZ0201,Benešov,CZ020,Středočeský kraj,1536
2010,Z,66050054,50–54 let,CZ0202,Beroun,CZ020,Středočeský kraj,1112
2010,Z,66050054,50–54 let,CZ0203,Kladno,CZ020,Středočeský kraj,2152
2010,Z,66050054,50–54 let,CZ0204,Kolín,CZ020,Středočeský kraj,1304
2010,Z,66050054,50–54 let,CZ0205,Kutná Hora,CZ020,Středočeský kraj,1144
2010,Z,66050054,50–54 let,CZ0206,Mělník,CZ020,Středočeský kraj,1328
2010,Z,66050054,50–54 let,CZ0207,Mladá Boleslav,CZ020,Středočeský kraj,2059
2010,Z,66050054,50–54 let,CZ0208,Nymburk,CZ020,Středočeský kraj,1271
2010,Z,66050054,50–54 let,CZ0209,Praha-východ,CZ020,Středočeský kraj,1869
2010,Z,66050054,50–54 let,CZ020A,Praha-západ,CZ020,Středočeský kraj,1571
2010,Z,66050054,50–54 let,CZ020B,Příbram,CZ020,Středočeský kraj,1887
2010,Z,66050054,50–54 let,CZ020C,Rakovník,CZ020,Středočeský kraj,974
2010,Z,66050054,50–54 let,CZ0311,České Budějovice,CZ031,Jihočeský kraj,3266
2010,Z,66050054,50–54 let,CZ0312,Český Krumlov,CZ031,Jihočeský kraj,1089
2010,Z,66050054,50–54 let,CZ0313,Jindřichův Hradec,CZ031,Jihočeský kraj,1807
2010,Z,66050054,50–54 let,CZ0314,Písek,CZ031,Jihočeský kraj,1199
2010,Z,66050054,50–54 let,CZ0315,Prachatice,CZ031,Jihočeský kraj,773
2010,Z,66050054,50–54 let,CZ0316,Strakonice,CZ031,Jihočeský kraj,1108
2010,Z,66050054,50–54 let,CZ0317,Tábor,CZ031,Jihočeský kraj,2190
2010,Z,66050054,50–54 let,CZ0321,Domažlice,CZ032,Plzeňský kraj,974
2010,Z,66050054,50–54 let,CZ0322,Klatovy,CZ032,Plzeňský kraj,1300
2010,Z,66050054,50–54 let,CZ0323,Plzeň-město,CZ032,Plzeňský kraj,2751
2010,Z,66050054,50–54 let,CZ0324,Plzeň-jih,CZ032,Plzeňský kraj,850
2010,Z,66050054,50–54 let,CZ0325,Plzeň-sever,CZ032,Plzeňský kraj,1116
2010,Z,66050054,50–54 let,CZ0326,Rokycany,CZ032,Plzeňský kraj,619
2010,Z,66050054,50–54 let,CZ0327,Tachov,CZ032,Plzeňský kraj,951
2010,Z,66050054,50–54 let,CZ0411,Cheb,CZ041,Karlovarský kraj,1305
2010,Z,66050054,50–54 let,CZ0412,Karlovy Vary,CZ041,Karlovarský kraj,1637
2010,Z,66050054,50–54 let,CZ0413,Sokolov,CZ041,Karlovarský kraj,1385
2010,Z,66050054,50–54 let,CZ0421,Děčín,CZ042,Ústecký kraj,1487
2010,Z,66050054,50–54 let,CZ0422,Chomutov,CZ042,Ústecký kraj,1834
2010,Z,66050054,50–54 let,CZ0423,Litoměřice,CZ042,Ústecký kraj,1832
2010,Z,66050054,50–54 let,CZ0424,Louny,CZ042,Ústecký kraj,1107
2010,Z,66050054,50–54 let,CZ0425,Most,CZ042,Ústecký kraj,1675
2010,Z,66050054,50–54 let,CZ0426,Teplice,CZ042,Ústecký kraj,1418
2010,Z,66050054,50–54 let,CZ0427,Ústí nad Labem,CZ042,Ústecký kraj,1439
2010,Z,66050054,50–54 let,CZ0511,Česká Lípa,CZ051,Liberecký kraj,1321
2010,Z,66050054,50–54 let,CZ0512,Jablonec nad Nisou,CZ051,Liberecký kraj,1355
2010,Z,66050054,50–54 let,CZ0513,Liberec,CZ051,Liberecký kraj,2034
2010,Z,66050054,50–54 let,CZ0514,Semily,CZ051,Liberecký kraj,1241
2010,Z,66050054,50–54 let,CZ0521,Hradec Králové,CZ052,Královéhradecký kraj,2541
2010,Z,66050054,50–54 let,CZ0522,Jičín,CZ052,Královéhradecký kraj,1230
2010,Z,66050054,50–54 let,CZ0523,Náchod,CZ052,Královéhradecký kraj,1929
2010,Z,66050054,50–54 let,CZ0524,Rychnov nad Kněžnou,CZ052,Královéhradecký kraj,1248
2010,Z,66050054,50–54 let,CZ0525,Trutnov,CZ052,Královéhradecký kraj,1594
