"Ukazatel","IndicatorType","Typ financování zdravotní péče-Úroveň 1","HF.HFU1","Typ financování zdravotní péče-Úroveň 2","HF.HFU2","Poskytovatel zdravotní péče-Úroveň 1","HP.HPU1","Poskytovatel zdravotní péče-Úroveň 2","HP.HPU2","Území","Uz0","Roky","CasR","Hodnota"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace lékařů","HP31","Česko","CZ","2017","2017","6120.575142"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace lékařů","HP31","Česko","CZ","2018","2018","7149.418693"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace lékařů","HP31","Česko","CZ","2019","2019","8235.425757"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace lékařů","HP31","Česko","CZ","2020","2020","5803.462744"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace lékařů","HP31","Česko","CZ","2021","2021","7450.61313"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace lékařů","HP31","Česko","CZ","2022","2022","9873.385097"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace zubních lékařů","HP32","Česko","CZ","2010","2010","7176.996166"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace zubních lékařů","HP32","Česko","CZ","2011","2011","7152.25372"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace zubních lékařů","HP32","Česko","CZ","2012","2012","7119.07635"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace zubních lékařů","HP32","Česko","CZ","2013","2013","7960.881824"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace zubních lékařů","HP32","Česko","CZ","2014","2014","8392.749963"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace zubních lékařů","HP32","Česko","CZ","2015","2015","8386"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace zubních lékařů","HP32","Česko","CZ","2016","2016","8915"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace zubních lékařů","HP32","Česko","CZ","2017","2017","9115"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace zubních lékařů","HP32","Česko","CZ","2018","2018","9675"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace zubních lékařů","HP32","Česko","CZ","2019","2019","10594"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace zubních lékařů","HP32","Česko","CZ","2020","2020","9275"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace zubních lékařů","HP32","Česko","CZ","2021","2021","14278"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace zubních lékařů","HP32","Česko","CZ","2022","2022","18223"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Poskytovatelé ambulantní péče","HP3","Ostatní poskytovatelé ambulantní péče","HP33","Česko","CZ","2010","2010","910.1083387"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Poskytovatelé ambulantní péče","HP3","Ostatní poskytovatelé ambulantní péče","HP33","Česko","CZ","2011","2011","906.9707718"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Poskytovatelé ambulantní péče","HP3","Ostatní poskytovatelé ambulantní péče","HP33","Česko","CZ","2012","2012","902.7635797"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Poskytovatelé ambulantní péče","HP3","Ostatní poskytovatelé ambulantní péče","HP33","Česko","CZ","2013","2013","1009.512164"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Poskytovatelé ambulantní péče","HP3","Ostatní poskytovatelé ambulantní péče","HP33","Česko","CZ","2014","2014","1064.276969"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Poskytovatelé ambulantní péče","HP3","Ostatní poskytovatelé ambulantní péče","HP33","Česko","CZ","2015","2015","1125.982329"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Poskytovatelé ambulantní péče","HP3","Ostatní poskytovatelé ambulantní péče","HP33","Česko","CZ","2016","2016","1151.842396"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Poskytovatelé ambulantní péče","HP3","Ostatní poskytovatelé ambulantní péče","HP33","Česko","CZ","2017","2017","1173.424858"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Poskytovatelé ambulantní péče","HP3","Ostatní poskytovatelé ambulantní péče","HP33","Česko","CZ","2018","2018","1426.581307"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Poskytovatelé ambulantní péče","HP3","Ostatní poskytovatelé ambulantní péče","HP33","Česko","CZ","2019","2019","1601.574243"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Poskytovatelé ambulantní péče","HP3","Ostatní poskytovatelé ambulantní péče","HP33","Česko","CZ","2020","2020","1141.537256"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Poskytovatelé ambulantní péče","HP3","Ostatní poskytovatelé ambulantní péče","HP33","Česko","CZ","2021","2021","1426.38687"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Poskytovatelé ambulantní péče","HP3","Ostatní poskytovatelé ambulantní péče","HP33","Česko","CZ","2022","2022","1970.614903"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Poskytovatelé doplňkových služeb","HP4","Doprava pacientů a záchranná služba","HP41","Česko","CZ","2010","2010","40.97284079"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Poskytovatelé doplňkových služeb","HP4","Doprava pacientů a záchranná služba","HP41","Česko","CZ","2011","2011","42.28492594"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Poskytovatelé doplňkových služeb","HP4","Doprava pacientů a záchranná služba","HP41","Česko","CZ","2012","2012","44.78981577"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Poskytovatelé doplňkových služeb","HP4","Doprava pacientů a záchranná služba","HP41","Česko","CZ","2013","2013","46.04226068"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Poskytovatelé doplňkových služeb","HP4","Doprava pacientů a záchranná služba","HP41","Česko","CZ","2014","2014","49.32247356"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Poskytovatelé doplňkových služeb","HP4","Doprava pacientů a záchranná služba","HP41","Česko","CZ","2015","2015","62"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Poskytovatelé doplňkových služeb","HP4","Doprava pacientů a záchranná služba","HP41","Česko","CZ","2016","2016","67"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Poskytovatelé doplňkových služeb","HP4","Doprava pacientů a záchranná služba","HP41","Česko","CZ","2017","2017","69"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Poskytovatelé doplňkových služeb","HP4","Doprava pacientů a záchranná služba","HP41","Česko","CZ","2018","2018","84"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Poskytovatelé doplňkových služeb","HP4","Doprava pacientů a záchranná služba","HP41","Česko","CZ","2019","2019","105"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Poskytovatelé doplňkových služeb","HP4","Doprava pacientů a záchranná služba","HP41","Česko","CZ","2020","2020","68"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Poskytovatelé doplňkových služeb","HP4","Doprava pacientů a záchranná služba","HP41","Česko","CZ","2021","2021","62"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Poskytovatelé doplňkových služeb","HP4","Doprava pacientů a záchranná služba","HP41","Česko","CZ","2022","2022","81"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Poskytovatelé doplňkových služeb","HP4","Laboratoře","HP42","Česko","CZ","2010","2010","646.0271592"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Poskytovatelé doplňkových služeb","HP4","Laboratoře","HP42","Česko","CZ","2011","2011","666.7150741"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Poskytovatelé doplňkových služeb","HP4","Laboratoře","HP42","Česko","CZ","2012","2012","706.2101842"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Poskytovatelé doplňkových služeb","HP4","Laboratoře","HP42","Česko","CZ","2013","2013","725.9577393"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Poskytovatelé doplňkových služeb","HP4","Laboratoře","HP42","Česko","CZ","2014","2014","777.6775264"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Poskytovatelé doplňkových služeb","HP4","Laboratoře","HP42","Česko","CZ","2015","2015","824"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Poskytovatelé doplňkových služeb","HP4","Laboratoře","HP42","Česko","CZ","2016","2016","875"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Poskytovatelé doplňkových služeb","HP4","Laboratoře","HP42","Česko","CZ","2017","2017","864"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Poskytovatelé doplňkových služeb","HP4","Laboratoře","HP42","Česko","CZ","2018","2018","1165"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Poskytovatelé doplňkových služeb","HP4","Laboratoře","HP42","Česko","CZ","2019","2019","1469"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Poskytovatelé doplňkových služeb","HP4","Laboratoře","HP42","Česko","CZ","2020","2020","1213"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Poskytovatelé doplňkových služeb","HP4","Laboratoře","HP42","Česko","CZ","2021","2021","1662"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Poskytovatelé doplňkových služeb","HP4","Laboratoře","HP42","Česko","CZ","2022","2022","1993"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Lékárny a výdejny prostředků zdravotnické techniky","HP5","Lékárny","HP51","Česko","CZ","2010","2010","21862.65126"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Lékárny a výdejny prostředků zdravotnické techniky","HP5","Lékárny","HP51","Česko","CZ","2011","2011","22820.05073"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Lékárny a výdejny prostředků zdravotnické techniky","HP5","Lékárny","HP51","Česko","CZ","2012","2012","22535.83545"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Lékárny a výdejny prostředků zdravotnické techniky","HP5","Lékárny","HP51","Česko","CZ","2013","2013","21666.1367"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Lékárny a výdejny prostředků zdravotnické techniky","HP5","Lékárny","HP51","Česko","CZ","2014","2014","23150.55249"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Lékárny a výdejny prostředků zdravotnické techniky","HP5","Lékárny","HP51","Česko","CZ","2015","2015","23328"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Lékárny a výdejny prostředků zdravotnické techniky","HP5","Lékárny","HP51","Česko","CZ","2016","2016","23849"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Lékárny a výdejny prostředků zdravotnické techniky","HP5","Lékárny","HP51","Česko","CZ","2017","2017","25486"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Lékárny a výdejny prostředků zdravotnické techniky","HP5","Lékárny","HP51","Česko","CZ","2018","2018","26347"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Lékárny a výdejny prostředků zdravotnické techniky","HP5","Lékárny","HP51","Česko","CZ","2019","2019","28143"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Lékárny a výdejny prostředků zdravotnické techniky","HP5","Lékárny","HP51","Česko","CZ","2020","2020","29618"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Lékárny a výdejny prostředků zdravotnické techniky","HP5","Lékárny","HP51","Česko","CZ","2021","2021","33478"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Lékárny a výdejny prostředků zdravotnické techniky","HP5","Lékárny","HP51","Česko","CZ","2022","2022","36730"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Lékárny a výdejny prostředků zdravotnické techniky","HP5","Prodejci a dodavatelé zdravotnického zboží a přístrojů","HP52","Česko","CZ","2010","2010","4866.720215"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Lékárny a výdejny prostředků zdravotnické techniky","HP5","Prodejci a dodavatelé zdravotnického zboží a přístrojů","HP52","Česko","CZ","2011","2011","5079.841455"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Lékárny a výdejny prostředků zdravotnické techniky","HP5","Prodejci a dodavatelé zdravotnického zboží a přístrojů","HP52","Česko","CZ","2012","2012","5016.573911"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Lékárny a výdejny prostředků zdravotnické techniky","HP5","Prodejci a dodavatelé zdravotnického zboží a přístrojů","HP52","Česko","CZ","2013","2013","4822.975228"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Lékárny a výdejny prostředků zdravotnické techniky","HP5","Prodejci a dodavatelé zdravotnického zboží a přístrojů","HP52","Česko","CZ","2014","2014","5153.412569"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Lékárny a výdejny prostředků zdravotnické techniky","HP5","Prodejci a dodavatelé zdravotnického zboží a přístrojů","HP52","Česko","CZ","2015","2015","5940"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Lékárny a výdejny prostředků zdravotnické techniky","HP5","Prodejci a dodavatelé zdravotnického zboží a přístrojů","HP52","Česko","CZ","2016","2016","5834"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Lékárny a výdejny prostředků zdravotnické techniky","HP5","Prodejci a dodavatelé zdravotnického zboží a přístrojů","HP52","Česko","CZ","2017","2017","5430"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Lékárny a výdejny prostředků zdravotnické techniky","HP5","Prodejci a dodavatelé zdravotnického zboží a přístrojů","HP52","Česko","CZ","2018","2018","5646"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Domácnosti","HF3","","","Lékárny a výdejny prostředků zdravotnické techniky","HP5","Prodejci a dodavatelé zdravotnického zboží a přístrojů","HP52","Česko","CZ","2019","2019","6091"
